3 years.csv Wed 16/Feb/2022 16/02/2022 16:58,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time,STW_mix FE flow,BoASTW_mix FE flow,STW FE flow,Trowbridge_STW FE flow,BoA_STW FE flow,Frome_STW FE flow,Chippenham_STW FE flow,Melksham_STW FE flow,SSC_ForesterAvenue Spill Flow m3/s,SSC_FoxHillFSO Spill Flow m3/s,SSC_GroveStreet Spill Flow m3/s,SSC_HenriettaStreet Spill Flow m3/s,SSC_HungerfordRd Spill Flow m3/s,SSC_KensingtonMeadowsFSO Spill Flow m3/s,SSC_LarkhallRd Spill Flow m3/s,SSC_LondonRd Spill Flow m3/s,SSC_LyncombeVale Spill Flow m3/s,SSC_LowerBristolRd Spill Flow m3/s,SSC_FieldingsRd Spill Flow m3/s,SSC_LyncombeVale_Perrymead Spill Flow m3/s,SSC_MidlandRoadSPS Spill Flow m3/s,SSC_MillLane_Bathampton Spill Flow m3/s,SSC_MillLane_MonktonCombe Spill Flow m3/s,SSC_MoorlandRdFSO Spill Flow m3/s,SSC_LondonRdFSO Spill Flow m3/s,SSC_BellotsRd Spill Flow m3/s,SSC_AvonStFSO Spill Flow m3/s,SSC_BartonBridge Spill Flow m3/s,SSC_BartonFarm Spill Flow m3/s,SSC_BatheastonBypassFSO Spill Flow m3/s,SSC_BatheastonGarden Spill Flow m3/s,SSC_BathRdFSO Spill Flow m3/s,SSC_HighStFSO Spill Flow m3/s,SSC_BathwickStreet Spill Flow m3/s,SSC_DorsetClose Spill Flow m3/s,SSC_BeckhamptonRd Spill Flow m3/s,SSC_FerryLane Spill Flow m3/s,SSC_BrasmillLane Spill Flow m3/s,SSC_BroadQuay Spill Flow m3/s,SSC_ChurchSt Spill Flow m3/s,SSC_CulverSt Spill Flow m3/s,SSC_NewbridgeRd Spill Flow m3/s,SSC_EADepotSPS Spill Flow m3/s,SSC_EADepotSPSDummy Spill Flow m3/s,SSC_BaytreeRd Spill Flow m3/s,SSC_Wellsway Spill Flow m3/s,SSC_TechnologyHouse Spill Flow m3/s,SSC_TuckingMillSPS Spill Flow m3/s,SSC_TuckingMillSPSDummy Spill Flow m3/s,SSC_UpperBristolRd Spill Flow m3/s,SSC_WalcotRiverBankFSO Spill Flow m3/s,SSC_WalcotSt Spill Flow m3/s,SSC_StJohnsRd Spill Flow m3/s,SSC_NewmarketRow Spill Flow m3/s,SSC_WarminsterRd Spill Flow m3/s,SSC_WestmorelandRd Spill Flow m3/s,SSC_WestonVillageFSO Spill Flow m3/s,SSC_WestonVillageFSODummy Spill Flow m3/s,SSC_WidcombeFSO Spill Flow m3/s,SSC_WooleySt Spill Flow m3/s,SSC_ChurchillBridgeIsland Spill Flow m3/s,SSC_WarminsterRdDummy Spill Flow m3/s,SSC_PrivateLane Spill Flow m3/s,SSC_NorfolkBuildings Spill Flow m3/s,SSC_NortRecreationGroundFSO Spill Flow m3/s,SSC_OstlingLaneFSO Spill Flow m3/s,SSC_ParadeGardens Spill Flow m3/s,SSC_PrioryParkRd_Widcombe Spill Flow m3/s,SSC_NewtonSt Spill Flow m3/s,SSC_StJohnsRCPrimSchool Spill Flow m3/s,SSC_PrioryParkRdFSO Spill Flow m3/s,SSC_NewtonSt_Dummy Spill Flow m3/s,SSC_PulteneyGardens Spill Flow m3/s,SSC_RiversideWalk Spill Flow m3/s,SSC_SaltfordInlet Spill Flow m3/s,SSC_SilverSt Spill Flow m3/s,SSC_SouthParade Spill Flow m3/s,SSC_SpringGardensRoad Spill Flow m3/s,SSC_StationRd Spill Flow m3/s,SSC_MeadLaneTrunk,SSC_AvondaleRd
11/09/2002 21:00,0.55589272,3.92E-02,0.579999983,0.123563498,3.17E-02,9.08E-02,9.59E-02,3.78E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55E-03,0,0,0,0,1.12E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/09/2002 22:00,0.579999983,2.95E-02,0.55589272,0.123563498,3.92E-02,9.08E-02,9.59E-02,3.78E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29E-03,0,0,0,0,7.13E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/09/2002 23:00,0.566520427,2.64E-02,0.579999983,0.123563498,2.95E-02,9.08E-02,9.59E-02,3.78E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 00:00,0.579999983,2.63E-02,0.566520427,0.173940107,2.64E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 01:00,0.579999983,2.50E-02,0.579999983,0.173940107,2.63E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,1.53E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47E-03,1.13E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 02:00,0.579999983,2.38E-02,0.579999983,0.173940107,2.50E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 03:00,0.579999983,1.70E-02,0.579999983,0.173940107,2.38E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 04:00,0.576595833,1.15E-02,0.579999983,0.173940107,1.70E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 05:00,0.557230352,2.26E-02,0.576595833,0.173940107,1.15E-02,0.223480746,0.120388158,7.05E-02,0,1.77E-03,0,0,3.91E-02,0,2.59E-03,2.10E-04,0,2.71E-03,1.00E-03,1.33E-03,0,0,4.13E-03,0,1.07E-02,1.36E-02,4.48E-03,0,0,0,4.23E-03,3.56E-03,6.18E-04,3.14E-03,0,2.72E-03,0,2.03E-02,1.32E-02,1.89E-03,6.78E-04,5.05E-04,6.23E-03,0,2.61E-04,5.41E-03,4.73E-03,0,0,1.34E-02,1.87E-03,2.36E-03,0,0,0,0,0,5.05E-03,0,0,7.78E-04,0,0.221516743,0.016705459,1.61E-02,5.44E-03,0,0,0,0,1.23E-02,0,9.17E-04,0,0,0,4.16E-04,0,4.68E-03,4.68E-03,4.68E-03
12/09/2002 06:00,0.579999983,7.26E-02,0.557230352,0.173940107,2.26E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,2.69E-02,0,1.74E-03,0,0,0,0,0,0,0,0,0,0,2.30E-03,0,0,0,0,0,0,0,0,0,0,0,1.06E-02,0,0,0,0,4.53E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33E-04,0,9.76E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 07:00,0.579999983,1.75E-02,0.579999983,0.173940107,7.26E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,1.73E-02,0,9.63E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51E-03,0,0,0,0,2.87E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 08:00,0.565590028,1.87E-02,0.579999983,0.173940107,1.75E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,1.15E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28E-03,0,0,0,0,2.56E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 09:00,0.579999983,3.50E-02,0.565590028,0.173940107,1.87E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,7.55E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38E-03,0,0,0,0,1.87E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 10:00,0.579999983,4.42E-02,0.579999983,0.173940107,3.50E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,5.59E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72E-03,0,0,0,0,2.10E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 11:00,0.579999983,4.11E-02,0.579999983,0.173940107,4.42E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61E-03,0,0,0,0,1.55E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 12:00,0.579999983,3.77E-02,0.579999983,0.173940107,4.11E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80E-03,0,0,0,0,1.21E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 13:00,0.579999983,3.42E-02,0.579999983,0.173940107,3.77E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-03,0,0,0,0,7.92E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 14:00,0.569926232,2.96E-02,0.579999983,0.173940107,3.42E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 15:00,0.537498549,2.75E-02,0.569926232,0.173940107,2.96E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 16:00,0.579999983,0.026439576,0.537498549,0.173940107,2.75E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 17:00,0.571418913,2.36E-02,0.579999983,0.173940107,0.026439576,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 18:00,0.557235397,2.40E-02,0.571418913,0.173940107,2.36E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 19:00,0.556160628,2.73E-02,0.557235397,0.173940107,2.40E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 20:00,0.564625323,2.97E-02,0.556160628,0.173940107,2.73E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 21:00,0.579999983,3.19E-02,0.564625323,0.173940107,2.97E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 22:00,0.579999983,2.82E-02,0.579999983,0.173940107,3.19E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2002 23:00,0.562710698,2.60E-02,0.579999983,0.173940107,2.82E-02,0.223480746,0.120388158,7.05E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 00:00,0.554207405,2.61E-02,0.562710698,0.205052286,2.60E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 01:00,0.548499729,2.32E-02,0.554207405,0.205052286,2.61E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 02:00,0.532036828,1.65E-02,0.548499729,0.205052286,2.32E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 03:00,0.503129429,1.30E-02,0.532036828,0.205052286,1.65E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 04:00,0.469292617,9.67E-03,0.503129429,0.205052286,1.30E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 05:00,0.437102709,7.92E-03,0.469292617,0.205052286,9.67E-03,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 06:00,0.411683771,7.22E-03,0.437102709,0.205052286,7.92E-03,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 07:00,0.393827756,8.35E-03,0.411683771,0.205052286,7.22E-03,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 08:00,0.395551071,1.76E-02,0.393827756,0.205052286,8.35E-03,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 09:00,0.478778824,3.50E-02,0.395551071,0.205052286,1.76E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 10:00,0.579999983,4.42E-02,0.478778824,0.205052286,3.50E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 11:00,0.578501262,4.11E-02,0.579999983,0.205052286,4.42E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 12:00,0.579059422,3.77E-02,0.578501262,0.205052286,4.11E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 13:00,0.554559728,3.42E-02,0.579059422,0.205052286,3.77E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 14:00,0.579999983,2.96E-02,0.554559728,0.205052286,3.42E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 15:00,0.579436241,2.75E-02,0.579999983,0.205052286,2.96E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 16:00,0.558007453,0.026439576,0.579436241,0.205052286,2.75E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 17:00,0.538512274,2.36E-02,0.558007453,0.205052286,0.026439576,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 18:00,0.521332873,2.40E-02,0.538512274,0.205052286,2.36E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 19:00,0.527563709,2.73E-02,0.521332873,0.205052286,2.40E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 20:00,0.549417773,2.97E-02,0.527563709,0.205052286,2.73E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 21:00,0.573882765,3.19E-02,0.549417773,0.205052286,2.97E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 22:00,0.579999983,2.82E-02,0.573882765,0.205052286,3.19E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2002 23:00,0.559659546,2.60E-02,0.579999983,0.205052286,2.82E-02,0.116619088,0.134281352,0.119870268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/2002 00:00,0.54609247,2.61E-02,0.559659546,0.111722648,2.60E-02,0.130333662,0.089738742,5.06E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/2002 01:00,0.534803641,2.32E-02,0.54609247,0.111722648,2.61E-02,0.130333662,0.089738742,5.06E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/2002 02:00,0.500698366,1.62E-02,0.534803641,0.111722648,2.32E-02,0.130333662,0.089738742,5.06E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/2002 03:00,0.445718083,1.04E-02,0.500698366,0.111722648,1.62E-02,0.130333662,0.089738742,5.06E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/2002 04:00,0.394849377,7.20E-03,0.445718083,0.111722648,1.04E-02,0.130333662,0.089738742,5.06E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
